dlalswjd04**|짱귀- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)오~좋아요ㅎㅎㅎㅎㅎ비니짱기여워요 모델언니만큼의 멋은 나진안치만..ㅠ.ㅠ..그래서 사노코 쓰고나갈 용기가없네용..무튼 고고씽 상품은 좋은것같아요~
ouj80**|너무이뻐요!- 키, 몸무게168cm. 44kg-착용사이즈S-착용후느낌은?(좋은점/나쁜점)보통S가 좀 큰데 작게나왔다구해서 바로샀는데 딱맞아요ㅎㅎ입었을때 직접보면 너무 이쁘고 독특한거같아요스판끼 잇는거 같아서 편하게 늘어나고 부드러운 느낌
dlalswjd04**|Oh- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)착용한것같지않은 편안함ㅎㅎㅎㅎㅎㅎ완전좋아요~다만..너무짧은걸입었을땐 보인다는게..저만그런가요ㅠㅠ...다리가짧아서 그럴수도있겠쬬ㅠㅠ무튼 조아요~ 중간에 면소재도 있고 ㅎㅎ잘늘어나고 !여름에 입기딱좋은것같아요~괜히 다른거 잘못사서 안입고 다니는것보단 이 상품이 짱~
dlalswjd04**|좋긴해요- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)막 모델언니가 입은만큼이랑 사람들 후기 써논거에 비하면 솔찍히 딱 핏을 잡아주는 정도는 아닌것같아요크기는 완전 미니싸이즈라 들어갈까 싶었는데 쭉쭉 늘어나면서 들어갈껀 다 들어가구요딱히..제가 느끼기에는 보정효과는 볼수 없었던것같아요ㅠㅠㅠㅠㅠ
dlalswjd04**|조아요조아- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)길이도 엉덩이를 덮어서 레깅스랑 같이 입으면 딱 좋구요 옷 안감도 보들보들해서 따뜻한것같기도해서 좋아요~요몇일 날씨가 추워서 이것만입고 다니긴 춥겠찌만..ㅠㅠ날이풀리면 원없이 입고 다녀볼까해요~완소완소~
kim20**|레드구입- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)159 46 이예요.레드구입!이뻐요 ㅎㅎ 완전 원색 빨강.길이가 그렇게 길지도 짧지도않앙요.
tladnjs2**|포토후기3등- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)저는 아이보리 니트랑 입고 싶어서 회색 샀는데생각보다 두께도 괜찮고 색깔도 이뻤어요다리도 얇아보이는거같구 좋아용ㅋㅋ검정색도 살까 고민중이에요ㅋㅋ
mipi4**|유니폼같음- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)친구가딱보자마자왜유니폼을삿냐그럼나도그말에동감함사실..
eksk89**|후기- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)
asung**|후기요- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)좀싼값하는것같아요 붙는스타일이긴한데 뭔가맘에안드네여ㅠ그래도쫀쫀한고같구요 배송도빨라서좋아요 그치만 뭔가제가원햇던 스타일은아니엇던것같아요
