alsgheoqkr**|흰색 반바지 첨입어보는건데 팬티라인 보일까봐 조마조마 했는데 안보이더라구여  밑에 박음질도 맘에들고 여름에 입기 좋을꺼같아요
ljhy2**|진짜 이뻐요!! 색깔도 생각했던 것보단 사알짝 어두운 느낌이 있는데 그래도 진짜 이뻐요!! 근데 리본이 잘 풀리는것같아요ㅠㅠ제가 잘 못묶어서 그런가.. 아무튼 예뻐서 만족합니다!
alsgheoqkr**|입고 다니기도 편하고 위에 아무거나 입어도 예뻐요 그리고 일자아니고 약간 에이치 여서 날씬해 보이는것도있어요 뱃살도 꽁꽁숨겨줘서 좋아요
ljhy2**|생각했던것보다 작았는데 그래두 만족스러워요! 근데 좀 두껍?다고 해야하나 그렇더라구요 그래도 뒤에 부분이 절대 잃어버릴 일없이 잘 고정되어서 좋아요!!
ljhy2**|완전 기본티로 입으려고 주문했는데 생각보다 크더라구요 소매는 접어도 괜찮은데 어깨라인이 내려와 있어서 좀 어깨가 넓어보이긴해요ㅠ  제가 어좁이긴해서 그런가.. 근데 옷 재질은 진짜 좋고 편하게 입기 진짜 좋아요!! 어깨라인 빼면 진짜 가격대비 만족하는 제품입니다!!
tnqls06**|가격이 저렴하길래 큰 기대 안 하고 사봤는데 생각보다 예쁘네요! 색깔이 평상시에 막 입고 다닐 정도로 무난한 색은 아니지만 가끔 특별한 날 입기에 좋을 것 같아요 ㅎㅎ 잘 입을게요!
alswjd40**|연보라 색도 영롱하고 진짜 예쁜 거 같아요 여태 산 옷중에 제일 마음에 들었습니당
lim96**|이뻐요~~
ysh96**|옷 예뻐요 팔 부분이 좀 펄럭거려서 음식 먹을때 조심해야해여! 옷이 이뻐서 그정돈 괜찮은거 같아요! 지금 입고 다니기 딱이에요
153668200**|예쁜데 생각보단 퀄리티가 좋지는 않네요ㅠ튼튼하게 잠기는 게 아니라 틈이 약간 있어서 물건 잃어버릴 수도 있을 거 같아요그래도 디자인보고 사시는 분들은 강추 드려요~되게 여성스러운 백이에요ㅎㅎ
jinaes56**|이거 진짜 색갈 진짜 이뻐요 진짜로 사진 그대로에요 그리고 말처럼 신축성이 진짜 좋아요!!!!!!! 진짜로 연청이나 치마에 입으면 진짜이쁠거같아요
jinaes56**|핏이되게 예쁘고색감이 진짜 너무너무예뻐요 자주 입고다닐꺼같고 근데 두께감이없지않아있어서 여름엔 못 입고 가을 봄 겨울에 많이 입을꺼같아요
usdrw**|뷔스티에 원피스를 사고싶었었는데 딱 보자마자 바로 구매했어요! 너무이뻐섷ㅎ 화면이랑 정말 똒같구 제가 키가 작은편이라 많이 길진 않을까 했는데 종아리 반 정도까지 오고 하늘하늘한게 입으면 여성스러워보여용
my011**|정말 편해요!! 근데 생각보다 얇은더같아요 넉넉하게 입으실거면 한치수 크게 사시는거 추천드립니다
ajizon10**|품도 적당하고 소매길이는 안접으면 약간 길지만 예쁜길이예요 접어입어도 예쁘고 잘 입고 다닐것 같습니다~
cute44**|생각보다 헐렁해서 별로였어요... 몸에 딱 붙을줄알았는데 아쉬워요. 재구매는 안 할것같아요.
diqkdldiqk**|오래 기다려서 받았어요!! 모델핏 그대로고 이쁘네요. 크기도 적당하고 색도이뻐서 청바지에 잘어울려요
diqkdldiqk**|생각보단 얇아서 좀 놀라긴했는데 그래도 크기나 핏이 예뻐서 여기저기에 잘 어울리고 편하게 입을거갘아요
diqkdldiqk**|지난번에 다른 신발 정사이즈로 샀다가 작아서 이번엔 한사이즈 큰거 샀더니 딱맞네요. 235신는디 240시켰어요!
diqkdldiqk**|엄청 루즈해서 대충 입어도 이쁘고 여기저기 잘어울려요!! 색도 무난하구요. 무난해서 자주입을거 같아요
diqkdldiqk**|길이도 딱 이쁘고 청바지에도 치마에고 잘 어울려요. 입고가늦게되서 배송은 좀 늦었지만 이쁘게 잘입을게요!
armyhanbye**|소메도 포인트로 이쁘고 딱 제 키에 잘 밎았어요 팔은 안길었는데 기장이 조금 길었어요 근데 바지에 넣어입으면 되니까 딱히 불편하진 않아요ㅋㅋㅋㅋㅋ 색도 띡 적당해요 이뻐요♡
potu**|사람들이많이사는데는이유가잇네요 엄청편하고 무난해서 맨날입을거같아요 미쳣어요..ㅎㅎ 짧을줄알앗는데 생각보다짧은편은아니라서 너무마음에드네요 허리가좀커서남아도는게 조금아쉽네용 ㅎㅎ
potu**|딱찾고잇엇던조끼에요 검정색이랑그레이랑 엄청고민하다가 그레이사고 괜찮으면검정도사려구 그레이먼저구입햇어요 길이감도 원하던길이감이구 두껍지않아서좋아요 ㅎㅎ조만간 블랙하나더구입할예정이에요ㅎㅎㅎㅎ
subinpark**|프리사이즈면 오는 박시한 느낌도 아니고 깔끔하고 편한 옷을 입을 때도 좀 꾸미고 싶을 때도 다 잘 어울리네요ㅎ
subinpark**|크롭기장이고 팔 살이 부담스러운 저에게 팔도 길고 쫀쫀하고 좋네요ㅎ 옷 활동도가 좋을 것 같아요. 만족!!
