tlsdud34**|진짜너무이뻐요ㅠㅠ진짜너무이뻐요.색깔이많이다르다던데솔직히그건못느끼겟어요!색깔이쫌어둡긴한데..사진보다더이쁜거같기도하구ㅎㅎ!키164인데 엉덩이반쯤오구요ㅎㅎ음정말좋아요!배송지연?같은거되서 원하는날짜에안와서쫌그랫지만ㅠㅠ갠찬아요ㅎㅎ..묶어도이쁘고!근데잘풀린다는단점이잇찌만ㅠㅠ..풀어도엄청이쁘네요!ㅎㅎ
jnugs**|완전맘에들어요!!원래 후기 안쓰는데 진짜 맘에들어서 써요!완전 길구 풍성하구 색깔도 화면이랑 똑같아요ㅋㅋㅋ 저것만 해도대충 코디 되는거 같아요목도리질도 까슬까슬하지않구 따뜻하구 푸근해요냄새도 별루 안나구요 약간 거친감이 있지만 따가울만큼 있진않고 약간? 있네요그래도 맘에 들어요~가격 대비 괜찮은 상품인거 같네요!
sksdydd**|캘리포니아 후드 넘넘이뻐여!심플하구 좋아하는색상이라 네이비로 주문했어여~ 근대 생각보다 가슴둘레 부분이 좀 크더라구요~ 그래도 넉넉해서 넘넘편했어여. 길이도 많이 길지 않구 적당히 길구요~ 무엇보다 기모소재라 넘넘넘넘넘 ~~따뜻해여~안에 얇은티하나 입구 이후드입구 뭐하나만 걸쳐도 정말 따뜻해여 ~ 겨울에 심플하니 꼭 필요한 후드라고 할까요? 무늬가 심플하긴 하지만 뭔가 이 후드티만의 마력이 있는지 자꾸 날 클릭하게 만들더라구요 ㅎㅎ 그래서 결국 주문을해버렸어여~ 너무 어려보이지도 않고 너무 어른스럽지도 않고 편하게 입을수 있는게 후드티잖아여?? 대학생 되서 입어도 괜차늘거 같아여. 그만큼 소장할만한 가치가 있다고 할까요?^^
rusyown**|ㅋ모다..자스민향 시켰는데 그린티왓어욬모다.. 배송 한번에 두번이나 상품이 잘못왔네요 저번에도 그랬구요그래도 교환하기 귀찮으니 그냥쓰겟눈뎁ㅂ.. 효과는 좋아요! 잘쓸게요
alflsdl12**|지니야상후기~23일화요일날 핸드폰 결제로 지니야상 주문 시켯는데 2틀후인 오늘 배달왓어요!!흰색과검은색..이 섞인 체크?무늬 상자를 보고 너무..감동감동..!!1!!!부랴부랴 뜯고 바로 입어봣는데 정말 따듯하더라구요ㅠ.ㅠ!!!!1진짜.. 하 .. 이거하나면 노숙도 충분하다.. 이런느낌이엿서요..!1근데.. 양털내피쪽에 야상 실?밥이라고 해야하나요.. 그게... 붙어서 왓더라구요..거기서 약간 좀 실망.. 그거빼곤 별다른 단점은 없는듯 해요!!완전짱짱좋아요!!11 벌써 품절이라니..ㅎ_ㅎ!!1사진은~못찍엇어요ㅠ_ㅠ바로뜯고바로감동하고바로학원같다능..휴ㅠㅠㅠㅠㅠ
rusyown**|흐ㅑ그햐그ㅑㅑ!!예뻐요!! 밑에분들이 타이트하다고 해서..걱정하면서 s시켰는데타이트하지는 않은데 뭔가... 밑에가 어쩡쩡?하다고 해야하나근데 색도 이쁘고 사이즈도 잘 맞아서 괜춘해요 ㅎㅎ 사탕맛있게먹었어요~
rusyown**|ㅡㅡ아존낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아예 예뻐요.. 박시하뮤ㅠㅠㅠㅠㅠ이거말고 다른 티는 잘못배송와서 교환문의글을ㄹ.. 올렷어욬ㅋ..근데 이게 ㄴ무예뻐서ㅠㅠ..그냥 닥치고 택배보낼게여
sksdydd**|853후드 제일 기대했던 상품!원래 블루색상이 마음에 들어서 wish list에 넣어놨었는뎅 품절이되어버려서 그레이 색상을 주문했어여~ 빨간색으로 독특하게 영문이 쓰여있어서 그 디자인이 계속 눈독이 들더라구여~ 그래서 넘넘마음에 들어서 돈모아서 주문했지 머에여~ 근대근댕 ㅠㅠ 가격에 비해 그리구 첫 구매했던 기대감에 비해 약간 실망한점두 있어여~ 원래 이 제품 그레이 색상이 그런건지 몰라두 새거 냄새두 전혀안나구 누가 몇번 입었던것처럼 누리끼리 하드라구요. 제가 마지막 상품을 주문해서 그런건진 몰라두 약간 찝찝했어여 ㅠ 글두 디자인이 넘 맘에들어서 후횐안해여~ 그리구 고고싱을 믿구요! 안에가 기모로 되었어서 정말 도톰해서 따뜻해여. 요즘 쌀쌀해지는 날씨 이 후드를 안에다 입고다니면 정말 따뜻한 겨울을 보낼수 있을거같아여~~ 사은품으로 온 11월 callendar도 너무너무 마음에 들어여~안그래두 달력 구하고 있었는데 사은품으로 받게 되서 정말좋아여~ 고고싱만의 센스가 담긴 달력이라 너무너무 예뻐여. 매월마다 사진이 있는데 직접 고고싱에서 찍으신거져?? 너무잘찍으신거 같아요. 저도 멋진 풍경이나 독특한걸 사진에 담아두는걸 좋아하는데, 솜씨가 좋지는 않거든여~ 한수배워야겠던걸요??ㅎ
dldjdejd**|잘받았습니다~은근히클줄알았는데 딱맞고좋았어요 ㅎㅎㅎ디자인도 예쁘고 따듯하네요~배송3일걸렷네요 ㅎㅎ
dldjdejd**|잘받았습니다~배송3일정도걸렷어요~ㅠㅠ ㅎㅎㅎㅎ상품잘받았고요 근데 거의70000만원넘게주문했는데 달력밖에안오더라고요 ㅠㅠ다른분후기쓴거보니까 비비랑막 받았다고 돼있떤데 ㅎㅎ ㅠㅠ좀아쉽긴하지만 배송잘받았고 정말좋아요 ^_^다만아쉬운점은..팔부분이저한테좀쪼이네요 ㅠㅠ;;;;근데핏도좋고 귀여운것같아요 ~~고고싱첫구매인데 만족합니다 감사합니다~
phj31**|예뻐요!!오자마자 바로 뜯어서 입고나갔는데정말정말 따뜻해요!! 스판이 별로 없다길래불편할줄 알았는데 생각보다 편해요!!너무 황금색이여서 딴옷하고 안어울릴줄알앗는데의외로 딴옷이랑도 잘 어울리구요여튼 정말로 마음에 들어요!!ㅎ
jhdo77**|마브 숏어그-진브라운225 정사이즈 라서 젤작은거 사도 좀크네요안에 자신감3센치 넣었어요..깔창 폭신하고 좋음..모델 처럼 통이 좀있네요 브라운 이랑 진브라운고민하다 진브라운 구입했어요 화면보다 좀더 어두운 브라운맘에들어요 어그가다 미들 길이고 집에 있는건...요건 숏이라 귀엽네요 야상 조끼 점퍼 많아서 어그 편하게신으려고 구입 엄마도 하나 사드려야 할듯...
thsdnjsdud**|우왕 좋아요>_고고싱에서 처음 사보는건데 잘 샀다는 생각이 드네요.ㅎ빨강으로 선택을 해가지구 많이 튀면 어떻하나 했는데그렇게 많이 튀지는 않는것 같아요.신으면 진짜 이뻐요.발도 작아보이공.신었을 때 느낌이 생각외로 편안하더라고요.키높이도 있어서 키도 커 보이네요.살까 안살까 고민하시는 분 있으시다면 이 신발 진짜 강추예욧~!!ㅎㅎ* 사은품으로 주신 달력도 너무 예뻐요. 잘 받았습니다. ㅎ
awg13**|ㅋㅋ배송이 조금 늦긴했지만 괜찮고요.색깔도 사진이랑 똑같아요ㅋㅋ예뻐요 ㅋㅋ 아직 밖에 나가보진안았지만 좀 얇은거 같애요..ㅜㅜ
aktlfrhd**|우왕~~배송은4일만에받아써욤~~~검정색이마움에둘길래!검정으로구입했걸랑용!!!구런데153/37인저에게좀큰감이있긴한데요그래두이뿌게코디하면이뿌더라구용><말그대로포근해요!그런데그냥다검정이다보니깐목에는목도리색깔있눈걸루포인트를 주는게더이뿐거가타요~~그냥입어도 이뿌지만약간 밍밍해다구해야되나??!!!!ㅎㅎ어쨌든마음에들었던 상품이였어욧~~
love**|완전 귀여운 얼굴상으로 만들어줘용:):)
aktlfrhd**|대.박!!!!!!!배송은 목요일밤에주문해서 일요일오전에물품받아써욤!!!후기에작다고해서오히려저한테더좋았던거가타요~153/37인저는 25인치바지도왠만하면 벨트를하고입기때문에~~이바지는저에게더잘맞았던거가타요!!스판이없다구했나욤???맨처음에는입었을때살짝!!뻣뻣한감도있었지만계속입고활동하니깐편하던데요??사람마다느끼는게다루니깐!!제생각이래욤~~~색깔은완젼진블랙은아닌데요완젼진그레이인데이뿐색깔가타요!!~~~입고거울을봤는데레깅스같았구요~완젼쫙~달라붙어요!!이뿌게 잘입을께용~~
