551482168355455**|니트도 같이 주문해서 입었는데 너무 예뻐요! 가을에 정말 잘어울리고 깔끔해요 일주일기다리긴했지만 핏도너무예뻐서 만족스럽지만 구김이 잘가서 항상 다림질이 필요할것같더라구여ㅠㅠ 하지만 다림질 매일해서라도 입고싶을것같아요 친구들도 너무 예쁘다고해여!
ruh**|크림색 기본 니트가 필요해서 구매했어요!! 많이 두껍진 않아서 초가을에 입기 좋은거 같아요! 오버핏 말고 적당한 니트 필요하신 분께 좋을거 같아요
ruh**|카키색 니트가 없어서 평범하면서 부해보이지 않는 니트로 찾다 이걸로 구매했어요! 핏은 평범해서 가격 대비 좋은거 같아요!! 팔이 저한텐 너무 짧네요ㅠㅠ 팔목 위 10센치 정도 올라와요
ruh**|쫀쫀하고 완전 좋아요!! 겨울에는 니트 안에 입거나 많이 비치는 티 안에 입으면 좋은거 같아요! 얇아서 부해보이지도 않아요
jiyeon46**|모델보고 너무너무 예뻐서 위아래 똑같이 구입해서 입어봤는데 매우 예쁘네요사이즈 스몰로 구입했는데 저한테 허리가 좀 커서 엄지손가락 한마디 정도 수선 했어요수선 전에도 수선 후에도 여전히 이뻐서 매우 만족합니다!
qothdms02**|디자인도 너무 마음에 들고 가격도 괜찮아서 주문했더니 배송늦게온거 잊을만큼 너무 이쁘고 실물 짱입니다ㅠ! 원래 어머니께서 이쁘단말 잘 안하시는데 이쁘다구 해주시고ㅠㅠ 진짜 허벅지 엄청 두꺼운데 엄청 가늘어보인다! 는 아니지만 정말 가늘어보여요!! ㅠㅠ 하비인 분들 다 사새오ㅜ 너무 이뻐요!!
sesqlssk**|처음에입었는데 짧고 통이커서그랬는데 청치마입으니 너무 예뻐요 친구가 상큼해보인데요 가격대비 괜찮은거같아요ㅎ
sesqlssk**|살이쪄서그런지 바지는좀불편감이있어요그리고 일단 짧아서 불편하더라구요.근데자켓은 딱 맞아서 가격대기 괜찮게 산거같아요다른옷에코디해도 이쁠듯ㅎ
jiyeon46**|옷 매우 이뻐용ㅇ색도 완전 고급지고 좋네요버건디색 꼭 사세요 두번사세요아주 아주아주아주아주 좋아요!!다른색으로도 구매해볼 생각이에요
sesqlssk**|쫀쫀이라서 그런지 확실히 편해요 발넣을때 입구가 좁아서 놀랬어요ㅋㅋ입고 나면 너무편해서 자꾸 입게되요마성의 바지인듯ㅋㅋ처음사보는데 성공했네용
veron26**|심플하고 깔끔해서 정말 이쁜거같아요!! 두껍지도않아서 지금 입기에 좋은거같아요!! 잘 입을께요!! 좋은옷많이파세요!!
veron26**|소매 긴  긴팔티를 사고싶었는데 심플하고 이뻐서 사게됬어요!! 같이 산 남방이랑 입으면 정말 이쁠거같아요!! 잘입을께요!!
veron26**|너무 이뻐요!! 남방 필요했는데 마침 이뻐서 질렀어요!! 배송이 늦게와서 아쉬웠지만 그래도 옷이 이쁘니까 용서가 되네요! 잘 입을께요!!
pororo03**|생각한것보다 훨신 옷이 이쁘고 두툼해서 겨울초까지 입을것같아요!!사는김에 두개 같이 샀는데 정말 후회안하고 이쁘게 잘입을것같아요ㅎㅎ가디건 평소에 잘안입는데 이번에 산건 잘입고 다닐것같아서 좋아요 매번 사고 안입었는데 이번엔 많이입을것같네요
applie13**|목폴라니트 블랙/그레이 샀는데요 생각보다 기장은 짧?다고해야되나 일반 고고싱니트보단 기장이 짧았어요ㅇㅇ!  그리고 목이...음 좀 ㄷ길었네요 한번접으니까 목부분이 턱까지닿아서 두번접고 입고다니려구요ㅎㅎㅎ 세일할때 두장사서 배송비포함 15000원에 샀었는데 가성비 진짜좋아요ㅎㅎ 살지말지 고민하고계시면 사는거 추천합니당
pororo03**|옷이 생각보다 두툼해서 좋았는데 원하던 핏은 아니였어요ㅠㅠㅠㅠ너무 펑퍼짐하고 몸이좀 커보린다고 해야할까? 박스핏이 이쁜박스핏을 원했는데 그냥 좀 통통하게 보여서 좀 실망했어요ㅠㅠ다른분들은 나쁘지 않는데 저한테는 너무 통통하게 보여서 좀 그렇네요ㅠㅠ그레좀 악쉬웠어요
sm96**|예뻐요~ 예쁘긴 한데 제가 원한 핏?은 아닌 것 같아요 ㅠㅠ 그리고 좀 무거운 책 담으니까 가방이 못 버티는 느낌도 있고 무거운 책 주로 들고다니는 저로서는 데일리 가방으로는 힘들것같네요 ㅠ 그냥 가벼운 책 드는 날에 메고 다니려고요~
funny**|자꾸 눈에 밟혀서 결국 구매해본.. 나와는 어울릴것 같지 않아 포기했던... 그래도 도전하고 살짝 애매한 느낌이긴 한데 오기로 그냥 입괴로 했어용! 갠적으로 여리여리랑은 거리가 멀어서ㅠㅠ... 테슬이 없었으면 싶긴한뎅.. 테슬을 어찌해야 모르겠네용ㅎㅋㅋㅋㅋ 암튼 여리하게 잘 입어 볼께요!
funny**|원래 상의에다 따로 잘 입지는 않지만 오로지! 원피스에 함께 입기 위함으로 구매했습니당 날씬한 몸매가 아니라 그런지 원피스 단품으로 입기가 좀 부담스러워서 ㅠㅠ 커버하려고 구매했네용 ㅎㅎㅎ 셑로? 잘 입을께욤ㅎㅎㅎ
funny**|흐흐흐 넘나 세련되보여서 좋아요ㅠㅠ!! 뭔가 블라우스상품은 잘 손이 안갔었는데 넘넘 이쁘이쁘해용 :)어른스러운 느낌도 물씬나고 가격도 넘넘 저렵하고 ㅠㅠ 촤르륽하는 블라우스 특유의 소재가 넘 좋네용! 잘 입을께욤
funny**|흐흐흐 넘나 세련되보여서 좋아요ㅠㅠ!! 뭔가 블라우스상품은 잘 손이 안갔었는데 넘넘 이쁘이쁘해용 :)어른스러운 느낌도 물씬나고 가격도 넘넘 저렵하고 ㅠㅠ 촤르륽하는 블라우스 특유의 소재가 넘 좋네용! 잘 입을께욤
funny**|디자인은 넘나 이쁜데 길이감도 평소 착용하던것들보단 살짝 짧은 감이 있어서 반품을 해야하나 말아야 하나 고민하다..!! 다시 들어와서 구경하며 브이넥 살짝 긴 베스트 상품 하나 같이 구매해서 단점을 보완하고 입으려구욧!! 디자인 자체는 넘나 사랑스럽고 귀여워요ㅠㅠ
funny**|오 발을 넣는 순간 신세계를 경험했어요 ㅋㅋㅋ요즘 이런 바지들 참많지만 진짜 너무낟노 쫜쫜 쫀쫀을 넘어서는.. 그런.. 진짜 레깅스 느낌 그냥 기분 좋은 그런느낌 발목부터 종아리까지는 너무 좋은데 허리부분까짖도 텐션감이 너어어어무 강해서ㅠㅠ 이건 정사이즈가 정사이즈라고 할 수 없는 잡아 주는 느낌이 1도 없는 그래서 움직일때마다 너무 불편한 ㅠㅠ 진짜 다리는 너무 좋은데 허리때문에 자주 안입을 것 같은게 함정입니다.. 요거 개선되면 넘 좋을 것 같아요ㅠㅠ 색 구색도 늘고 허리만 개선되면 깔별로 다 구매할지도.. 넘나 아쉬운제품!!
funny**|예전에 실버로 사고 마음에 들어서 ㅠㅠ 기억하고 있다가 이번에 골드도 구매했어영! 옷 사면서 이런 심플+예쁜 아이템 구매할 수 있어서 좋습니당 ㅎㅎ
funny**|진짜좋아요 ㅋㅋㅋ 설마설마했는뎅 군살은 떡떡 들어가네요ㅠㅠ 타이트한 라인의ㅡ 옷 입는거 싫어했는데..!! 이거 덕분에 이젠 자신있게 까지는 아니지만 입을 수 있어욥 뭐랄까.. 너무 감사한 아이템이에욧! 감사합니닷!
skdms04**|일단 치마자체가 너무이쁜 에이라인핏이라 바로샀어요 저는 짧게 입는거좋아해서 s샀는데 짧은거 부담스러우면 m사야할것같아요 너무이뻐요 잘입을게요 ~
skdms04**|일단 정말기본적으로 위에 입을수있는 티에요 소재도 보들보들하고 좋아요 ㅎㅎ 여리여리해보이는 느낌이에요 잘입고다닐게요
qpdj23**|그냥 뭔가 끌려서 가을이라 샀는데욤 얼굴이 커보이네요 흐흐흑 역시 예쁜이 언니들이 해야 어울리는건가봐요 그래도 집에서 잘 사용하고 있습니다.. 머리가 지금 어수선한 상태라 머리 정돈좀 해주고 다시 쓰고 나가보려고요. ㅎㅎ머리띠하면 귀찮고 뭔가 불편했는데 요건 그렇게 불편하진 않아요. 거울이 불편하죠 뭐.. ㅎㅎ 근데 추석 오기전에 시켰는데 추석 지나고 나서 와서 잊고 있엇네요.. 배송 빨리 해주실줄 알았는데...ㅎ_ㅎ 다음 이용할땐 진짜 배송 빠르게 해주세요 ㅠㅠ 기다리다가 잊어먹겠어요..
sjmoon4**|같이 산 베이직한 A스커트랑 같이 입으니까 진짜 예뻐요 ㅠㅠ 좀 많이 파여서 안에 검은 나시입는건 필수에요! 진짜 여리여리하고 이뻐요 ㅠㅠ 특히 버건디 색상이 진짜 사진 그대로 색이고 이뻐요!! 같이 목걸이를 하고 코디하면 좋은거같아요♡ 잘입겠습니다~
sjmoon4**|남색 줄 남방을 찾다가 구입했어요! 좀 파일까봐 걱정했는데 ㅠㅠ 움직일때 안에 보일까봐 좀 신경쓰이는데 검은 나시를 입고 입으니까 괜찮더라구요! 치마나 슬렉스에 다 잘어울리고 이뻐요♡
yoonheeeee**|이거 진짜 이뻐요~!!!근데 저는 사자마자 하루만에 지퍼가 고장났어요...지퍼가 잘 안올라가더니 결국 고장나더라고요 ㅠㅠ 그래서 세탁소에서 수선을 해서 다시 입고있어요키가 큰편이라 길이 걱정을 했지만 안에 바지가 있어서 부담스럽지 않게 입을수 있더라고요 !!치마 이거 완전 추천합니다.
sjmoon4**|가을에 걸칠 자켓으로 구입했어요. 색은 사진에 있는대로 진회색계열이에요. 팔이 손바닥 다 덮을정도 길이에 자켓 재질이 엄청 빳빳해요 ㅠㅠ 그래도 가볍게 걸치기에는 좋은거같아요
chldnwjd01**|처음 시도해보는 인디블루를 사봤는데 무엇보다 색깔도 이뻣지만 목이 짱짱하니 정말 잘되어 있는 거 같았어요!! 잘 입고 다닐게욧
chldnwjd01**|오자마자 색이 너무 이뻐서 좋았어요!! 딸기 우유 색상이여서 너무 이쁜데 팔길이가 정말 길어요!!ㅋㅋㅋ 그거 빼고는 다 괜찮은거 같아요~~
chldnwjd01**|이옷은 골지라서 그런지 엄청 편하고 약간 스판도 있는 거 같아요! 색깔도 너무 이쁘고 다른 색깔도 또 입고 싶네요,,,,ㅎ잘산거 같아서 좋아요! 그리구 키가 커서 짧을 줄 알았는데 딱 이쁜 길이 인것 같아요!!ㅎ
sjmoon4**|카키 니트를 찾다가 딱 좋은 니트를 찾았어요 ㅠㅠ 너무 두껍지도 얇지도 않고 헐렁한 핏으로 치마에 넣어서입으니까 매우 이뻐요!! 강추합니다 카키색은 사진에 나와있는 그대로 너무 이쁘답니다 ㅠㅠ
sjmoon4**|길이는 길지도않고 짧지도 않은 딱 좋은 길이의 치마에요! 딱 기본으로 남방이나 블라우스 어디에나 입기 좋은 치마에요. 다만 천이 좀 오돌토돌한 얇은 소재라 겨울이 올수록 못입을거같네요.. 가을에는 블라우스랑 입기 좋은거같아요!
jwjj**|저 입다가  죽을뻔했어요ㅎㅎㅎ처음받았을땐 xs사이즈가와서 교환했더니 지금은 들어가긴하지만 작네요 많이 무릎을못굽혀요 옷장에 고이모셔둘옷이 생겼네요^^
roseylo**|딴 것 후기 안남기고 이것만 남깁니다.안 이뻐요...밑단 컷팅했다하는데 그냥 가위로 제 사촌동생이 자른 것 같이..사진 같은 핏 안나오구요, 사진이 어떻게 저렇게 이쁘게 찍혔나 싶네요동네에서도 잘 안입을 것 같긴한데 반품 배송비가 비싸서 환불할까말까 지금 고민중입니다.
jwjj**|제가 원했던대로 길이도 딱 적당하고 색도 괜찮고 좋네요!!  재질도 엄청 좋은것같아요 잘입겠습니다~~ 자주 이용할게요
