lgh09**|보카시블랙,그레이!- 키,몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)좋아요좋아요!!!!제모든옷은여기서구매하고있어요♥너무좋네요^.^번창하세용♥
rkdalsrud**|포토후기잉- 키, 몸무게 157-착용사이즈-착용후느낌은?(좋은점/나쁜점)사이즈도적당하고 단추도가려져있어 깔끔한거같아보여요 예뻐요 맘에들어용!! 잘입을께요 카라부분도 맘에드네요
kh00**|기본템! 예쁘네요~- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)기본장갑으로 무난하고 좋네요끼자마자 금방 따듯해지고 색도 너무 예뻐요!
guswn31**|카키 구입- 키, 몸무게 165/50-착용사이즈 F-착용후느낌은?(좋은점/나쁜점)카키 색상 구입했어요~ 구입하고 나니까 크리스마스 만원할인T_T..카키색이라고는 하지만 사진처럼 청록색이구요따뜻해요~ 하지만 부해보인다는 점 ~ 크로스백 매기 힘들어요ㅠㅠㅋㅋㅋㅋ옷 자체가 두꺼운 편이라 부해보이고 옷이 약간 무거운감이 없지않아 있어요그리고 소매가 그닥 긴 편은 아니예요...제 손목에 딱 맞긴 한데 좀 더 길었으면 좋겠고 팔 긴 분들은 피하시는게 좋을거 같아요168인 제 동생은 팔이 짧아서 안 산다네요..엉덩이 덮히는 길이라 하체까지 따뜻하고 마감처리는 조금 덜 된거 같아요곳곳에 솜이 나와있는데 신경쓰이는 정도는 아니네요포켓이 많아서 수납하기는 좋아요 주머니도 되게 커서 장갑도 넣고 이것저것 넣기는 좋음ㅎㅎ패딩 소재 보다는 바람막이 소재에 충전제가 들어있는거라 바람도 막아주고 좋아요!전반적으로 만족합니다^.^
wlgp16**|괜찮아요- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)회색티가 없어서 하나 샀는데딱 기본티어서 따뜻하고 좋네요기모가들어있어서 더 따뜻하고 편합니당다른색도 살까 생각중이에요잘입을게요~
dnjs14**|레드 브라운 ㅇㅃ이쁨- 키, 몸무게 160 비밀ㅎㅎ-착용사이즈-착용후느낌은?(좋은점/나쁜점) 좋음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 진짜 이쁨 후기보고 다들 이브다길래 바로 2개씩이나 구매했는데색깔도 진짜이브고 크기도 좋아용 근데 조금 얇음안에 옷따뜻하게 하나입고 입으면 좋을듯 해여 옷도이쁘고 좋슴돠 다들 빨리 사시길
cofls9**|후기- 키, 몸무게-착용사이즈-착용후느낌은?(좋은점/나쁜점)이바지에 기모가 들엇다고 산건데기모가 든거라고 할수가 없는것같네요167에 27주문햇는데 스판이 많아서편하고 짧은옷을 입어도 배나허리도 안보이고길이도 발목까지라서 옷자체는 좋아요
kwon**|진짜 이뻐요- 키, 몸무게 163/46-착용사이즈-착용후느낌은?(좋은점/나쁜점)전 블랙으로 샀어요. 오늘 배송왔는데 옷에 먼지가 좀 붙어있어서 밖에서 털고 입었어요.아근데 너무 이쁜것같아요ㅠㅠㅠ처음엔 좀 커보였는데 보는거랑 입는거랑 다르더라구요. 딱 맞게 좋은것 같아요.옷은 사진이랑 똑같구요, 진짜 이뻐요ㅠㅠㅠ싸보이지 않고 고급스러워 보이고 그리고 무엇보다 정말 따뜻해요 진짜 따뜻해요웬만한 코트보다 정말 훨씬 두껍구요 오늘 니트위에 이거 하나입고 나갔는데 하나도 안추웠어요.저는 소매 끝을 접어서 입으려고 했는데 오늘 입어보니까 접어입기에는 팔이 조금 짧더라구요. 그래서 그냥 펴서 입었어요:->핏도 이쁘게 딱 잡아주고 따뜻하고ㅜㅜㅜ제가 고고싱 진짜 많이 이용하는데 이렇게 마음에 드는 제품은 처음인듯ㅜ이번 겨울엔 이 코트만 계속 입을 것 같아요. 앞으로도 고고싱 많이 이용할게요♡
eunhye2**|포토후기3등- 키, 몸무게-착용사이즈 25-착용후느낌은?(좋은점/나쁜점)노이즈 하이스키니 블랙25사이즈 했고발목까지 쫀쫀해서 너무좋아요사이즈도 나와있는것 처럼 딱이고기모안감으로 두꺼워서 정말 좋아요배송은 약간 걸렸지만만족합니당
wltjsrh**|오ㅏ인네이비!- 키, 몸무게166 5*-착용사이즈ㅇ엘엘-착용후느낌은?(좋은점/나쁜점)진짜이뻐요ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ화이트살려다가 날추워질거같에서 너무추워보일까봐안삿어요와인이랑네이비삿는뎅 근데 진짜 ㅅ테니스스커튼데 엄청싸고 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ솔직히사길잘햇습니다ㅜㅜㅜㅜㅜㅜㅜㅜㅜ힁정말이쁘고강추에요ㅜㅜㅜㅜㅜㅜㅜㅜ엘삿는데 사이즈고 괜찮고 길이도괜찮고 이뻐요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ내가사랑하는스톼일유ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅍ
