wjdguswkd**|여름에 입기 딱!! 좋은것 같아용~~ 얇고 시원하구!! 소재도 진짜 왕 부드러워영 ㅎㅎ 처음에 딱 받았을땐 구김이 좀 있었지만 이정도는 뭐~ 좋아영 얼른 살빼서 이쁜옷 많이 입고싶네용 제 몸에도 이렇게 이쁜 옷을 입을수 있다니 감격적이에용~~
alsltpr**|블랙으로 시켰는데 혹시나 싸보일까봐 걱정했는데 전혀~~~~싸보이지 않고 이뻐요!!! 첨엔 끈 때문에 조금 헤맸지만 잘껴서 잘 사용할께요ㅎㅎ가격도 착하고 가방도 이쁘고ㅎㅎ정말 맘에 들어요 후기 보고 길이가 짧으면 어떡하나...걱정했는데 저한테는 길이도 딱 적당하니 맘에 들어요!!많이 파세요^^
dyd3213**|색깔도 독특하고 다리라인이 이쁘게 보여요 저는 벨트하고싶어서 벨트도 샀는데 역시나 잘어울려요! 봄이나 가을이나 여름때 다입을수 있을듯 ! 원단이 진짜 맘에 듭니다 가격도 괜찮고 ! 고민하지말구 다들 구매하세요 ㅎㅎ짱맘에들꺼에요!!!!!
dyd3213**|검정색 샀는데 어떤 바지든 진짜 잘어울려요! 가격때매 싼티날까 걱정ㄹ했는데 심플하게 잘 메고다닐수 있을꺼 같어요 ㅎㅅㅎ 봄이나 가을이나 청바지나 청치마에 잘어울릴꺼같아요 가격도 싸고! 고민하지말고 사서 아이템으로 하나정도 가지는것도 괨찮은것같아여
alsltpr**|너무 이뻐요ㅠㅠㅠㅠㅠ크기도 딱 적당하니 귀엽고 안에는 강렬한ㅋㅋㅋㅋ레드도 너무 이뻐용ㅠㅠㅠㅠㅠㅠ사길 잘한거 같아욯ㅎㅎ또 블랙이라서 어떤 옷에도 잘 어울리고 매우매우 만족스럽답니다!! 아! 그리고 매우 좋은점은 가격이 정말 착하다는 점에서 박수를 드려요!!!살려고 고민하시는 분들은 고민하지 마시고 당장 사세요!!
alsltpr**|핏이 이상할까봐 걱정했는데 걱정할 필요가 없었어요ㅎㅎ(사진이 이상하게 나왔지만...실제로 보면 이뻐요ㅎㅎ)와이드 슬랙스는 이번이 처음인데 이뻐요ㅠㅠㅠㅠ이제 앞으로 와이드 슬랙스를 자주 입고 조만간 또 하나 살꺼같아요ㅎㅎ그런데 다른건 다 맘에 들고 이쁜데 허리 밴딩이 너무 쫀쫀해서 조금 불편해요ㅠㅠ이거 입은 날은 밥 많이 먹으면 안되겠어요ㅋㅋㅋㅋㅋㅌ배가 아플꺼 같아요ㅠㅠㅠㅠㅠ
tnsgks72**|원래 이런디자인 티 살려고했었는데 마침 딱 보이길래 하나샀죠!! 애들도 이쁘다하고 저도 맘에들어요 좀 비침ㅁ이 많이있어서 안에 나시는 꼭 입어야할거같아요!! 근데 길이도딱맞고 끈도 잘 안풀려요! 통풍도 잘되고 시원해서 더 좋아요
jssong9**|많이 늦은 후기에요ㅎㅎ 일단 옷이 부드럽고 입기 편해요~ 끈 원피스에 입기도 좋고 니트조끼에 입기도 좋은 티에요, 근데 세탁기 한번 돌리니까 목이 늘어나더라고요. 손빨래 하시면 더 좋을듯 싶어요, 이 가격에 이 정도 퀄리티면 만족합니다!
tnsgks72**|이거 흰색 샀는데 길이도 괜찮고 재질도 괜찮은것같고 좋아요! 부들부들ㅇ해서 편하게 신고다닌거같아요 다음에 또 이런 양말 살거면 여기서 살려구요!! 2000원 가격만큼 제 값 하는거같아요!! 좋아요~~ 추천
jssong9**|아..조금 실망했어요, 중간에 허리부분이랑 치마 부분에 실이 튿어져서 왔더라고요. 반품하기도 귀찮고 해서 그냥 꼬매서 입었어요 ㅠㅠ 옷은 이뻐요, 근데 옷 벗을때 불편해요ㅠㅠ 그것만 빼면 만족해요~ 옷이 잘 튿어지더라고요 확인을 잘 해야 할 것 같아요!
alsltpr**|옷이 정말 이뻐요!!!싼티도 안나고 고급스러워 보이는게 아주 맘에 들어요!!속옷이 많이 비치긴 하는데 나시 입고 입으면 괜찮을꺼같아요ㅎㅎ조금 아쉬운 점이 있다면 기장이 너무 짧아요ㅠㅠㅜㅠ앞에만 바지속에 넣어서 입고 뒤에는 빼서 입을려고 했는데 기장이 너무 짧아서 애매하네요...ㅠㅠㅠㅠㅠ기장만 조금 더 길었다면 좋았을텐데ㅜㅜㅠㅠㅠㅠㅠ기장 짧은거 빼곤 아주 만족입니당!!
jssong9**|핑크색 진짜 예뻐요. 어떤 바지를 입어도 잘 어울리고, 재질도 시원해요. 근데 안이 조금 비쳐서 안에 끈나시 입어야 할 것 같아요. 세탁할때 따로 손세탁만 잘해주면 조금 더 오래 입을 수 있을 것 같아요! 다른색도 살까 고민중이에요 좋아요 좋아요~
tnalsl**|진짜 짱짱 예뻐요ㅠㅠ면은 거칠거칠한 재질이라 처음에 받고 더우면 어쩌나 걱정했는데 전혀 그렇지 않아요!!치마에 입어도 되고 바지에 입어도 되는 어디에도 잘 어울리는 티랍니다^^ 여성스럽게 입고 싶은날에 유용하게 잘 입을거 같네요ㅎㅎ
psa18**|포토후기 1등이에요~~~와 이거 진짜 좋아요쫌만 일찍 나왔으면 여름내내 이바지만 입고 다녔을텐데 그게 아쉽네요!가격도 저렴하고 완전 좋아요!!!다른색도 사려고요ㅎㅎ
tnalsl**|하늘하늘하니 너무 예뻐요!!시원하기도 하고 핏이 예쁘네요ㅎㅎ배송도 너무 빨리와서 놀랬답니당^^블라우스가 더워보일까봐 걱정했는데 적당한 비침도 있고 여름에 입기 딱 좋네요ㅎㅎ고민하시는분들 고민하지 마시고 어디가서 이가격에 못사요 ㅋㅋ
hyunyha**|일단 배송도 빠르고 옷도 이뻐용저는 164/50이고 다른 스키니바지 27~28 입는데 M사이즈 시켯더니 딱 맞앗어용 허리가 조금 남기는 하지만!이가격에 질도 좋고 핏도 이뻐용좀 더운감이 잇지만 이쁘니까 갠차눔연청도 사고싶어요ㅜㅜ 고고싱 번창하세요><
yoojw01**|아이보리 색상 구매했는데 안에 속옷이 조금 비춰서 깜짝놀랐어요 심하진 않은데 아이보리는 좀 고려하셔야 할 것같아요 안에 속바지라도 입고 입어야 할것같아요ㅠㅠ 디자인은 화면 그대로 이쁘구요 무엇보다 완전 편하고 배송도 빨라서 만족하고 있습니다. 위에 티도 아무거나 다 잘어울릴것같아요 잘입을게요~
yoojw01**|처음봤을때부터 사고싶어서 완전 고민했었는데 세일기간에 사서 완전 만족하고있어요ㅎㅎ 검은색이랑 흰색 둘다 너무 이뻐서 망설이다가 흰색 샀는데 역시 후기처럼 이뻐요ㅎㅎ 슬랙스나 긴청바지 짧은청바지 아무데나 잘 어울리구요 옷도 얇아서 더울것 같지 않아요 잘입을게요~
eotjdals**|핏도 잘 살고이쁩니다!! 길이도 짧지고 않고 길지도 않고 적당하고 안에 속치마가 있어서 뭔가 안정감?? 그런게 있습니다.제가 근데 가슴둘레를 보지 않고 구입해서 가슴이 좀 글래머하신분들꼐서는 좀 꽉 쪼이는 감이 없지 않아 있습니다. 그래도 핏이랑 어느티에 입어도 어울리는 디자인이랑 너무 이뻐 마음에 듭니다^^
yoojw01**|주변에서 흔히볼수 있는 딱 그런 옷인데 입었을 때 촉감도 너무 좋고 무엇보다 세일기간에 저렴하게 사서 너무좋아요 가까운데 나갈때나 운동갈때 자주 입을거같구요 사이즈가 하나라서 걱정했었는데 길이도 적당하고 입었을때 불편한점 없네요 잘입을게요ㅎㅎ
dlalswl76**|자주 입게되고 이쁨니다!
dlalswl76**|하얀색으로샀는데 이쁘네요!
dlalswl76**|이쁘네요 만족스럽습니다!
tmdgns05**|포토후기 1등! 어제 집에오니깐 택배가 와있더라구요! 8월3일 오후 1시즘에 택배가 도착했었는데 집에 없어서 바로 택배를 받지는 못했지만 어제 집에 도착해서 바로 택배열어보니깐 너무 이뻤어요ㅠㅠ!고고싱 옷은 처음 샀는데도 불구하고 너무 이뻐요..♡하이웨스트 반바지 사고싶었는데 하이웨스트 식으로 나온거라 다리도 길어보이고 너무 좋아요!
tmdgns05**|고고싱에서 입고싶었던 옷을 장바구니에 넣어놓고 다이어트를 다하고 살빼고나서 드디어 원하던 옷을사게되었어요! 고고싱에서 옷을 처음 샀는데 너무 이쁘더라구요ㅠㅠ!배송도 빨랐어요!8월1일날 입금했는데 8월3일날 오후 1시쯤에 택배가 도착했는데 그날 어디 가있어서 바로 받지는 못했지만 다음날 집에오자마자 바로 옷 열어보니깐 너무 이뻤어요ㅠㅠ!고고싱옷들은 항상 취적인거같네요..♡처음산거치고 너무 이쁘고 마음에 들었어요!
tjdgus65**|평소에 테니스 스커트 갖고싶어서 쇼핑하다가 보자마자 너무 예뻐서 구매한 상품이에요ㅋㅋㅋㅋㅋㅋ재질이 천 재질인데 괜찮고 진짜 핏도 예쁘고 잘 산것같아요ㅠㅠㅠㅠㅠ♥근데 길이감이 짧은게 없지않아 있지만 그래도 만족하는 상품이에요
youlike**|고고싱에서 한번에 반팔 면티를 여러개 구매했는데 재질이 하나같이 짱짱하니 좋은것같아요. 그래서 비침도 덜하구요.(대신에 살짝 덥기는해요..그래도 땀 흡수력은 최고인듯!) 또 넥라인에 배색으로 디자인되어있어서 포인트가 되고 좋아요^^ 계속 손이 가는 면티. 고고싱은 가격도 착하고 다 좋아요 ㅋㅋ
